,company_name,max_wages,min_wages,place,place2,education,treatment,requirement
1708,React（Remote）,0.0,0.0,金科路2889号长泰广场B座6层,上海-浦东新区,本科,"五险一金,补充医疗保险,通讯补贴,弹性工作,出国机会",全国招聘 可远程办公岗位职责：1.了解React.js及其核心原则2.具备HTML5，CSS3 / SCSS / LESS，ES2015和ES6的丰富经验3.了解应用程序状态管理模式，如Redux / Flux4.了解基于Node.js的工具和节点包管理任职要求：1.学士学位或以上学历2.有1年以上的ReactJS经验3.熟练掌握Javascript4.深入了解Core Javascript ES2015或更高版本5.熟悉React基础设施和集成层6.具备使用构建工具的经验，例如Webpack / Gulp7.有全球实施经验者优先8.出色的沟通和面向客户的能力9.积极，热情的态度以及自我激励能力10.良好的团队合作精神11.具备灵活的项目经验者优先职能类别：Web前端开发微信分享
1709,HTML5开发工程师,0.0,0.0,菜市口地铁附近,北京,本科,无,"HTML5开发工程师1、3年以上web前端开发经验，统招本科学历（学信网可查）有计算机或相关专业优先；2. 精通W3C标准，HTML/HTML5/JavaScript/CSS/CSS3 等前端开发技术，熟悉页面架构和布局，对表现与数据分离、Web语义化等有深刻理解；3. 熟练使用W3C、WebRTC、JavaScript、等技术开发视频通讯模块，问题排查及文档撰写4. 熟悉W3C标准与ES 规范, 熟练解决浏览器兼容性适配性问题；5. 熟悉使用过JQuery、Vue、React、AngularJS、Bootstrap、requireJS、SeaJS等其中一种前端框架6 熟悉 HTTP 、Websocket协议，了解一定服务器端编程。职能类别：HTML5开发工程师关键字：前端开发HTML5vueweb前端微信分享"
1710,Web开发工程师,0.0,0.0,朝阳区,北京,本科,无,1、全日制本科学历以上，3年及以上WEB前端开发经验2、精通JavaScript、CSS、HTML等前端相关技术，熟悉W3C标准与ES规范，熟悉html5、css3、es6；3、熟悉React，熟悉Redux或mobx；4、对css/JavaScript性能优化、解决多浏览器兼容性问题有一定的经验；5、使用过至少一种前端UI框架（ant design/Elemen/Material Design等）6、使用过(highcharts、echarts、d3、g2任何一种)相关技术，多种更佳；7、加分项：微信小程序、公众号，VUE，服务端开发经验，前端服务器架构。职能类别：Web前端开发关键字：react、vue、微信分享
1711,前端开发工程师,0.0,0.0,望京广顺南大街8号院,北京-朝阳区,本科,五险一金,"1、负责猿辅导产品 移动端HTML5／微信小程序／APP／Web 等项目开发工作2、跟进前端技术发展,新技术调研及应用负责相应代码优化任职要求：1.本科及以上学历，985，211院校，14年-18年毕业，计算机、通信等相关专业；2.熟练掌握JavaScript，CSS，HTML，DOM等前端技术；3.对主流前端框架（ React \ Vue \ Angular等）至少一种有深入应用并深入理解其设计原理；4.熟悉移动端，Hybrid，微信小程序等优先；5.熟悉Express/Koa等NodeJS技术者优先；有安卓、iOS开发经验者优先6.热爱前端技术，有较强的学习能力，有强烈的求知欲、好奇心和进取心 ，能及时关注和学习业界最新的前端技术。职能类别：Web前端开发微信分享"
1712,Web开发工程师（react）--tky,0.0,0.0,交通大学东升科技园,北京-西城区,本科,"五险一金,餐饮补贴,员工旅游,年终奖金,弹性工作,通讯补贴,专业培训","一、工作职责：1. 负责公司产品前端页面的开发以及后端 API 的对接2. 负责公司产品页面的性能和体验优化3. 负责现有产品的持续改进二、任职资格：1. 熟练掌握 React, HTML5, CSS3, JavaScript2.熟练使用Vue（vuex）3. 熟悉一种 web 框架，以React + Redux为佳4. 对前端工程化、模块化开发有一定了解，有 webpack 实践经验优先5. 至少了解一种服务器编辑语言，有 java开发经验优先6.熟悉用户交互设计理论，热衷分析并改善产品的用户体验 -具备工程化的前端思维，具备较好的问题分析与解决能力 -思路清晰7. 善于沟通，工作积极主动，责任心强，具备良好的团队协作能力职能类别：Web前端开发关键字：web微信分享"
1713,前端开发工程师,0.0,0.0,北京市海淀区北四环西路52号方正国际大厦5层,北京,本科,"五险一金,补充医疗保险,交通补贴,餐饮补贴,通讯补贴,绩效奖金,年终奖金,定期体检","任职资格：1．三年以上WEB前端工作经验；熟悉Wex5/Uni-app/Flutter优先2．熟练掌握Vue，熟练使用element-ui,具备自定义组件能力，具备使用VUE搭建前端框架的能力3．精通HTML/HTML5、CSS/CSS3、JavaScript、ES6、Ajax、DOM等前端基础技术4．会至少一门后端语言技术5．能够快速定位和解决各种功能和性能问题6．积极上进，良好的学习能力，能快速掌握新兴前沿技术并使用到工作中7．具有良好的沟通与协调能力，良好团队合作精神岗位职责：1．Web前端表现层及与前后端交互的架构设计和开发2．配合后台开发人员实现产品界面和功能3．利用各种Web技术模拟开发产品原型4．Web新技术调研和资讯整理职能类别：Web前端开发关键字：前端开发微信分享"
1714,前端开发工程师,0.0,0.0,北京市海淀区北四环西路52号方正国际大厦5层,北京,本科,"五险一金,补充医疗保险,交通补贴,餐饮补贴,通讯补贴,绩效奖金,年终奖金,定期体检",岗位职责：根据部门产品规划，进行产品的前端页面设计、开发；任职资格：2年以上前端java开发工作经验;B/S项目开发经验2年以上;熟练使用HTML5、CSS、Javascript等前端技术；熟练使用JQuery、Bootstrap、Vue等js前端框架，实现交互效果；对前端技术有钻研精神，掌握最新的技术变革；具有良好的沟通能力、有团队合作精神，能够在压力下保证工作质量；职能类别：Web前端开发微信分享
1715,WEB前端工程师,0.0,0.0,海淀区,北京,本科,"五险一金,交通补贴,餐饮补贴,通讯补贴,绩效奖金,年终奖金,弹性工作","岗位职责：1. 参与网站产品前期的规划构思，完善产品概念，参与原型策划与设计；2. 与UI合作实现网站页面前端特效；3. 负责网站页面制作及维护，按照设计图完成页面html5开发；4. 按照业务功能需求，编写js和css3代码，协助后端工程师完成代码镶嵌和调试；5. 执行并优化前端技术标准、规范。任职要求：1、 本科以上学历，计算机，通信等相关专业；2、 具有2-3年以上前端开发工作经验者；3、 熟悉精通vue或者react、angular等其他开源框架的使用；4、 能够独立完成切图及HTML页面制作、以及相关js开发，习惯于手写符合W3C标准、兼容多种浏览器的代码；5、 理解WEB标准和兼容性，对表现与数据分离、Web语义化、提升用户体验有独特的见解和实践经验；6、 精通DIV+CSS网页布局，并且对模板化、模块化有一定理解；有模块化开发经验者优先；7、 具备html5/css3及手机浏览器上的开发经验者优先；8、良好的学习能力、沟通能力，追求完美，有工作激情，能在较大强度下工作,有良好的团队合作精神；9、此岗位有可能外包职能类别：软件工程师微信分享"
1716,前端开发工程师,0.0,0.0,东北旺中关村软件园孵化器2号楼2220室,北京-海淀区,大专,"五险一金,补充医疗保险,定期体检,探亲假","技能要求：HTML5，前端架构岗位职责：1、依据产品需求和设计方案完成PC端和移动端的开发工作；2、参与产品需求文档及设计文档的编制；3、与后台的统一接口进行交互，处理异常情况并保证数据安全及准确性；4、适配不同的浏览器类型和移动端屏幕的分辨率，保证体验的一致性和呈现的清晰度；5、调整元素载入顺序，优化加载速度，提高用户体验。任职要求：1、计算机及相关专业本科以上学历，2年以上前端开发经验；2、熟练掌握HTML/HTML5，CSS/CSS3等页面制作技术；3、精通html5、css、javascript、nodejs等前端开发技术，精通vue、jquery、angularjs、bootstrap等常用前端框架；熟悉 ES6 语法,能编程实现各种体验良好的页面交互效果；4、精通Echarts使用；5、具备良好的沟通能力、执行力以及团队协作精神；6、了解微信公众号、小程序开发，有相关开发经验者优先录用；7、熟练使用Photoshop等工具进行UI设计者优先；8、能熟练使用Hbuilder进行uni-app开发者优先。职能类别：Web前端开发微信分享"
1717,HTML5开发工程师,0.0,0.0,青年路7号院达美中心T2,北京-朝阳区,大专,无,岗位职责：1. 在项目组内部参与前端架构方案设计、实现与改进；2. 主要从事HTML5、VUE的技术开发；3. 主要开发内容为互动式数据可视化界面的模版制作和客户指导。任职要求：1. 学信网可查统招专科及以上学历，计算机相关专业2. 3年以上实际HTML5，VUE，CSS3等前端开发经验；3. 熟悉JQuery，原生的js；4. 3年以上的前端领域开发经验，能独立完成前端开发工作；5. 熟悉JS的各种特性，以及浏览器兼容性处理技巧；6. 有金融相关工作经验者优先备注：必须学信网可查专科及以上学历、专业不强制要求职能类别：Web前端开发HTML5开发工程师关键字：H5HTML5Vue微信分享
1718,前端工程师,0.0,0.0,复兴门外大街6号,北京-西城区,大专,无,"1.负责web端产品前端相关研发；2.负责把设计稿转化为符合 W3C 标准的、兼容多种浏览器、移动设备的前端代码；3.与后端研发、客户端等人员一起实现产品功能，优化产品用户体验。4.配合项目组内其他工作，保持与其他成员的良好沟通，推进项目进度，保证产品质量5.熟悉使用开源服务端框架，按照规范的软件开发流程,独立完成软件设计、编码。任职要求：1.具备3年以上web前端工作经验，熟练掌握HTML5、CSS3、JavaScript开发相关知识，实现产品所需的动画效果以及交互效果；2.熟悉W3C标准与ES规范，熟悉Web语义化；3.有较强的页面制作功底，并具有一定的页面审美意识；4.熟练掌握盒模型、常用布局以及浏览器和移动设备兼容性；5.熟练使用至少一种JS框架，掌握其原理，能独立开发常用组件，熟悉Vue优先；6.良好的沟通与表达能力，思路清晰，有强烈的责任心和创新意识，业务逻辑理解与分析能力强。职能类别：Web前端开发HTML5开发工程师微信分享"
1719,前端工程师,0.0,0.0,西二环,北京,本科,无,"1.负责web端产品前端相关研发；2.负责把设计稿转化为符合 W3C 标准的、兼容多种浏览器、移动设备的前端代码；3.与后端研发、客户端等人员一起实现产品功能，优化产品用户体验。4.配合项目组内其他工作，保持与其他成员的良好沟通，推进项目进度，保证产品质量5.熟悉使用开源服务端框架，按照规范的软件开发流程,独立完成软件设计、编码。任职要求：1.具备3年以上web前端工作经验，熟练掌握HTML5、CSS3、JavaScript开发相关知识，实现产品所需的动画效果以及交互效果；2.熟悉W3C标准与ES规范，熟悉Web语义化；3.有较强的页面制作功底，并具有一定的页面审美意识；4.熟练掌握盒模型、常用布局以及浏览器和移动设备兼容性；5.熟练使用至少一种JS框架，掌握其原理，能独立开发常用组件，熟悉Vue优先；6.良好的沟通与表达能力，思路清晰，有强烈的责任心和创新意识，业务逻辑理解与分析能力强。职能类别：Web前端开发HTML5开发工程师微信分享"
1720,前端工程师,0.0,0.0,西二环附近,北京-西城区,本科,无,"1.负责web端产品前端相关研发；2.负责把设计稿转化为符合 W3C 标准的、兼容多种浏览器、移动设备的前端代码；3.与后端研发、客户端等人员一起实现产品功能，优化产品用户体验。4.配合项目组内其他工作，保持与其他成员的良好沟通，推进项目进度，保证产品质量5.熟悉使用开源服务端框架，按照规范的软件开发流程,独立完成软件设计、编码。任职要求：1.具备3年以上web前端工作经验，熟练掌握HTML5、CSS3、JavaScript开发相关知识，实现产品所需的动画效果以及交互效果；2.熟悉W3C标准与ES规范，熟悉Web语义化；3.有较强的页面制作功底，并具有一定的页面审美意识；4.熟练掌握盒模型、常用布局以及浏览器和移动设备兼容性；5.熟练使用至少一种JS框架，掌握其原理，能独立开发常用组件，熟悉Vue优先；6.良好的沟通与表达能力，思路清晰，有强烈的责任心和创新意识，业务逻辑理解与分析能力强。职能类别：Web前端开发HTML5开发工程师微信分享"
1721,前端开发工程师,0.0,0.0,总部基地17区18号楼,北京-丰台区,本科,"弹性工作,定期体检,五险一金,周末双休",岗位职责：1、参与公司企业级服务平台前端的架构设计和开发；2、和后端工程师及产品经理一起，实现系统的功能，改进用户体验和设计、优化产品前端兼容性和性能；3、过程经验积累，组织过程资产沉淀，文档编写和内部交流等；职位要求：1、3年以上的JavaScript实际开发经验，具备良好的面向对象编程基础；2、精通JavaScript、HTML、CSS等技术；3、精通并使用过angular、bootstrap、React、vue、JQuery、ICE等前沿框架两种以上，熟悉ES6新标准；4、熟悉http协议，熟悉各种浏览器终端的兼容性，对Web前台的性能优化以及Web常见漏洞有一定的理解和相关实践；5、熟悉W3C标准，精通Javascript，熟悉HTML5/XML/JSON前端开发技术，熟悉DIV，CSS3，Cavnas布局，熟悉ECharts；6、有websocket 开发经验优先；7、具备一种后端开发语言更佳，较强的沟通交流和团队合作能力；8、热爱前端开发，强烈的工作主动性和学习进取精神，对业界的发展动态有比较密切的关注，有技术攻坚和抗压能力；9、具备良好的代码编程习惯及较强的文档编写能力。必备技能: JS、 HTML5、Cavnas绘图、ECharts职能类别：Web前端开发HTML5开发工程师关键字：前端开发web前端React前端微信分享
1722,中高级前端工程师,0.0,0.0,万达广场,北京-石景山区,大专,"五险一金,餐饮补贴,通讯补贴,定期体检,带薪年假,周末双休,意外保险,电脑补助",岗位职责：银行业务、监控系统前端开发。任职要求：1、计算机及相关专业大专及以上学历，三年及以上工作经验 ；2、熟练掌握Javascript、HTML/HTML5/XML、CSS/CSS3等前端开发技术，熟悉ES6、ESNext;熟练掌握面对对象编程，熟练调试程序并使其对各浏览器的具备良好兼容性；3、熟悉了解Vue、React、Angular等前端主流框架，有其中一种实际项目经验，熟练掌握常用的代码打包工具，具备页面调优能力；4、具备扎实的计算机基础并有良好的编码规范；5、有良好的工作能力、沟通能力和团队意识，保持良好的工作状态和工作热情；6、工作认真细致，有独立分析问题和解决问题的能力。工作地点：石景山万达、呼家楼都可。职能类别：Web前端开发关键字：JavascriptHTMLCSSVue微信分享
1723,前端工程师,0.0,0.0,海淀区永丰产业基地丰贤中路7号,北京-海淀区,本科,"五险一金,带薪年假,弹性工作,交通补贴,通讯补贴,节日福利,餐饮补贴,高温补贴,定期体检,补充医疗保险",前端岗位职责：1.维护已有项目2.开发新进项目3.前端组件化技术演进前端技术要求：1.熟练使用JavaScript、CSS、HTML语言，能够根据UI设计师给出的设计图进行布局、样式、交互效果的开发工作；2.熟练使用jQuery、Echarts、ElementUI、VantUI等前端工具、UI库；3.熟练使用Vue2、Vuex、Vrouter前端技术栈，具备组件化意识，具备前后端分离开发的经验；4.熟练使用ES6+，CSS3，HTML5等新一代前端技术；5.熟练使用JSON、Ajax、JSP等技术，具备与后端人员联合开发、调试的能力；6.有移动端（微信小程序、Hybrid App、H5）、地图类（百度、高德、超图）开发经验的优先考虑；其他要求：1.具备良好的表达沟通能力；2.具备负责任的工作态度；具备技术自驱力；职能类别：Web前端开发关键字：前端开发webweb前端开发HTML5H5软件开发微信分享
1724,前端工程师,0.0,0.0,海淀区永丰产业基地丰贤中路7号,北京-海淀区,本科,"五险一金,带薪年假,弹性工作,交通补贴,通讯补贴,节日福利,餐饮补贴,高温补贴,定期体检,补充医疗保险",前端岗位职责：1.维护已有项目2.开发新进项目3.前端组件化技术演进前端技术要求：1.熟练使用JavaScript、CSS、HTML语言，能够根据UI设计师给出的设计图进行布局、样式、交互效果的开发工作；2.熟练使用jQuery、Echarts、ElementUI、VantUI等前端工具、UI库；3.熟练使用Vue2、Vuex、Vrouter前端技术栈，具备组件化意识，具备前后端分离开发的经验；4.熟练使用ES6+，CSS3，HTML5等新一代前端技术；5.熟练使用JSON、Ajax、JSP等技术，具备与后端人员联合开发、调试的能力；6.有移动端（微信小程序、Hybrid App、H5）、地图类（百度、高德、超图）开发经验的优先考虑；其他要求：1.具备良好的表达沟通能力；2.具备负责任的工作态度；具备技术自驱力；职能类别：Web前端开发关键字：前端开发webweb前端开发HTML5H5软件开发微信分享
1725,前端工程师,0.0,0.0,海淀区永丰产业基地丰贤中路7号,北京-海淀区,本科,"五险一金,带薪年假,弹性工作,交通补贴,通讯补贴,节日福利,餐饮补贴,高温补贴,定期体检,补充医疗保险",前端岗位职责：1.维护已有项目2.开发新进项目3.前端组件化技术演进前端技术要求：1.熟练使用JavaScript、CSS、HTML语言，能够根据UI设计师给出的设计图进行布局、样式、交互效果的开发工作；2.熟练使用jQuery、Echarts、ElementUI、VantUI等前端工具、UI库；3.熟练使用Vue2、Vuex、Vrouter前端技术栈，具备组件化意识，具备前后端分离开发的经验；4.熟练使用ES6+，CSS3，HTML5等新一代前端技术；5.熟练使用JSON、Ajax、JSP等技术，具备与后端人员联合开发、调试的能力；6.有移动端（微信小程序、Hybrid App、H5）、地图类（百度、高德、超图）开发经验的优先考虑；其他要求：1.具备良好的表达沟通能力；2.具备负责任的工作态度；具备技术自驱力；职能类别：Web前端开发关键字：前端开发webweb前端开发HTML5H5软件开发微信分享
1726,软件开发工程师（web）——梦想云,0.0,0.0,京原路7号东方地球物理大厦,北京-石景山区,本科,无,1、本科以上学历，8年以上的Web前端开发经验，有大型企业应用系统开发相关经验；2、熟练掌握HTML、CSS、JavaScript（ES5、ES6）等前端基础技术；3、熟练掌握Vue、React等前端框架的一种或多种，对框架实现原理和常见问题有较深入了解；4、熟练掌握ElementUI、AntDesign等常见UI库，对浏览器兼容性和终端适配有丰富经验；5、熟悉模块化、前端编译和构建工具，熟练掌握Webpack等构建工具的使用和配置；6、有vue.js webpack nodejs 开发经验，且有成熟作品者优先。职能类别：Web前端开发微信分享
1727,前端架构师——梦想云,0.0,0.0,京原路7号东方地球物理大厦,北京-石景山区,本科,无,1. 精通Web前端开发技术，有5年以上前端开发经验；2. 熟悉MVVM架构，熟练掌握Vue框架、Ant Design组件库，3年以上基于Vue的前端开发经验；3. 精通前端交互、前后端数据交互；4. 熟悉前端组件化开发模式，有前端独立组件开发经验；5. 熟悉前端工程化，熟练掌握nodejs、webpack、gulp等构建工具的使用；6. 加分项：开源前端组件贡献经历；响应式布局。职能类别：Web前端开发微信分享
1728,Web开发工程师,0.0,0.0,Distrii办伴远大中心办公空间朝阳区慧忠路5号远大中心C座3层,北京-朝阳区,本科,无,岗位职责： 1、web项目开发和维护，有良好的代码注释和归纳习惯； 2、根据设计图以及需求文档进行web页面开发，实现所见即所得； 3、配合产品经理和ui设计实现页面基础交互效果及其他特效动画，配合后台实现前后端数据交互； 4、保证页面效果的实现与主流移动设备及浏览器的兼容性； 5、独立完成前端功能的组件化； 6、有良好的沟通理解能力； 7、完成领导安排的其他任务。任职要求： 1、3年以上的Web前端开发经验，本科及以上学历，计算机相关专业优先； 2、有扎实的前端技术基础，熟悉es6、html5、css3和http协议等web开发所需技能，熟练使用flex布局，scss样式开发； 3、准确理解需求，对代码质量有较高的自我要求(这个很重要); 4、能独立分析和解决问题，能承受压力挑战技术难题；拥有良好的代码习惯，结构清晰，命名规范，逻辑性较强；对前端技术有浓厚兴趣，有良好的学习能力和团队合作精神； 5、精通 React 技术栈或至少一类前端框架（Angular/Vue.js 等）且具备快速转向 React 的能力； 6、熟练使用git； 7、熟悉或了解Http，Websocket，MQTT 等协议； 8、有Echarts、AntV图表库开发经验者优先； 9、有独立带过项目或项目中团队者角色优先，或在项目中担任团队主管者优先； 10、有物联网开发经验者优先职能类别：Web前端开发微信分享
1729,前端开发工程师（base无锡 提供住宿),0.0,0.0,无锡市新区净慧东道90号无锡国家软件园四期天鹅座B栋11层,无锡,无,"五险一金,补充医疗保险,餐饮补贴,年终奖金,股票期权,弹性工作,定期体检,通讯补贴",工作职责:工作职责:1、主要从事B/S结构的应用软件的开发；2、独立完成软件开发任务，并与项目组其他成员紧密合作；3、主流前后端分离框架，研发前台界面研发与后台程序整合任职资格:1.掌握JavaScript、CSS、HTML，熟练使用HTML5、CSS3；2.熟练使用bootstrap、jQuery UI等前端css框架；3.熟悉React、Vue等MVVM前端框架；4.熟练掌握svn、git等版本管理工具，熟练使用nodejs。职能类别：Web前端开发微信分享
1730,web前端工程师（ZHGA1hb）(J12727),0.0,0.0,北京市朝阳区来广营高科技产业园创达三路东方国信大厦,北京,本科,"五险一金,年终奖金,定期体检,专业培训,餐饮补贴","工作职责:1、按产品需求进行软件产品编码实现；2、适时做代码优化、组件抽取；任职资格:1、计算机或相关专业统招本科及以上学历；2、熟练使用web前端技术（html/css/java""script""），1年以上项目开发经验；3、熟悉ES6语法，掌握NodeJS，能够独立完成模块开发，熟悉React、vue框架；4、熟练使用Webpack、Grunt、Gulp等一种以上构建工具；5、熟练使用chrome调试web应用;6、热爱前端技术，较强的学习能力，良好的沟通能力，善于团队协作，能接受出差。职能类别：Web前端开发微信分享"
1731,前端开发工程师,0.0,0.0,光熙门北里甲31号,北京-朝阳区,本科,"五险一金,餐饮补贴,年终奖金,定期体检,绩效奖金,专业培训",岗位职责：1、负责项目或产品中的Web前端和移动端程序的功能设计、开发和实现；2、与后端开发人员一起研讨技术实现方案，制定服务接口；3、与UI设计人员、后端开发人员等配合，保障进度、高质量的完成Web前端开发工作；4、负责前端性能优化等工作；5、分配前端开发任务，解决项目开发中的关键问题和技术难题，指导解决初中级前端工程师的技术问题；6、负责部分技术文档的撰写工作。任职资格：1、 基础知识扎实，较强的逻辑思维能力及动手实践能力，对待学习和工作主动积极，较好的团队协作能力。2、 计算机相关专业全日制统招本科及以上学历，3年及以上前端开发经验。3、 掌握HTML5、CSS3、javascript、Ajax 等基础知识，了解ES6新特性。4、 熟练掌握Vue、React或Angular框架，并了解其运行原理。6、 熟悉前端工程化与模块化开发，熟练使用Webpack、npm、Eslint等工具。7、 具有完整的前端项目开发的经验，有良好的界面布局习惯、编程及注释习惯、文档撰写习惯。8、 有Element-ui、uni-app、小程序、公众号开发经验者优先。9、了解所有常用浏览器，利用自己的经验有效的解决浏览器兼容问题保持高效的前端性能；10、熟练使用各种调试、抓包工具，能独立分析、解决和归纳问题；职能类别：Web前端开发微信分享
1732,资深前端工程师,0.0,0.0,花园北路35号健康智谷10层,北京-海淀区,本科,"五险一金,弹性工作",【岗位职责】1、负责前端基础库、框架和关键模块的开发；2、负责医疗大数据产品各渠道（PC/移动/APP/小程序）相关的前端设计与开发；3、独立负责业务模块技术方案拆解、开发、交付，高度还原UI与交互设计；4、深入了解产品业务，建议与优化产品方案，制定最优前端技术方案。【岗位要求】1、计算机相关专业本科以上学历，基础知识扎实，5年以上前端开发经验，有成熟的项目工作经验优先；2、熟悉W3C标准， 精通HTML5/CSS3/JavaScript/NodeJS/ES6等技术；3、熟悉主流JavaScript框架和库，对主流MVVM框架（Vue/ReactJS）有丰富的经验和理解能力；4、掌握HTTP(S)协议，了解前端常用的构建工具，如webpack、grunt、gulp；5、熟练掌握Git的使用，有良好的代码习惯，制定前端开发规范；6、有医疗大数据项目经验、有VUE实际项目经验、有D3库等数据可视化经验者优先；7、有较强的自我驱动能力和学习能力，执行力好，良好的沟通协作能力，注重效率。职能类别：Web前端开发微信分享
1733,高级前端研发工程师,0.0,0.0,花园北路35号健康智谷10层,北京-海淀区,本科,无,岗位职责：负责公司业务线产品的前端研发，持续优化前端性能与体验，为用户提供体验一流的Web服务；参与公司UI、组件、工具等基建提效工作，参与前端新技术探索、攻关、落地与分享；配合产品、设计等其他角色，保证产品质量与开发进度岗位要求：具备全日制大学本科计算机、软件相关专业学历，不少于3年Web端开发经验，有能力完成多端Web项目的开发；精通HTML、CSS、JavaScript等前端基础技术，基础扎实并了解其工作原理，熟悉应用主流前端MVVM框架中的一种（Vue、React）；熟悉前端研发生态圈，包括模块化、编译和构建工具，熟悉Webpack打包工具的使用及自定义配置；熟悉H5多端适配，熟悉公众号、微信小程序、Hybird App的开发及优化，对底层机制有一定的了解，可独立开发项目；熟悉数据可视化方案，熟练应用Echarts、D3等可视化前端框架；具备良好的编码习惯，注重代码质量、性能、可复用性，具备良好的代码注释习惯；优秀的工作积极性和项目责任心，良好的沟通能力和团队合作意识，较强的自学能力与执行能力职能类别：Web前端开发关键字：前端开发微信分享
1734,前端开发工程师- 互联网医院,0.0,0.0,东旭国际,北京-丰台区,本科,五险一金,公司在南四环东旭国际中心职位职责：1. 负责前端产品的开发工作；2. 负责前端框架的研究、设计和实现、关键技术选型等工作；3. 负责前端产品质量和体验负责。职位要求：1. 熟练掌握 javascript/css/html 等前端开发技术，熟悉 W3C 标准；2. 熟悉常见的算法和数据结构；3. 熟悉主流的前端框架 Vue、React 等，了解其实现原理；4. 掌握前端构建工具，如 Webpack、rollup、gulp；5. 善于协作沟通，解决问题，有较强的责任感和良好的团队合作精神。职能类别：Web前端开发关键字：前端开发微信分享
1735,Web前端工程师（顺义）,0.0,0.0,丰台区四合庄路2号院东旭国际中心C座6层603室,北京-丰台区,本科,五险一金,岗位职责：1）负责相关项目的web前端研发和优化工作；2）使用敏捷开发方法，完成产品或产品模块的设计和开发；3）按照编码规范编程；4）编写软件产品中功能模块的单元测试代码；5）完成在各个测试阶段 BUG的修改；6）与产品负责人协同业务架构和技术架构的匹配度；7）负责解决开发过程中的技术问题。职位要求：1）计算机科学学士或以上学历，3年以上web前端开发工作经验；2）具备良好的学习能力、沟通能力、分析及解决问题能力，优秀的团队协作精神；3）熟练掌握web系统开发技术，精通JavaScript HTML5 CSS；4）熟练掌握流行的web框架：React.js或者angular；5）熟练常用的前端构建工具：webpack；6）熟悉医疗影像处理的相关技术，有医疗影像应用开发经验的优先；7）熟悉cornerstone.js的优先。职能类别：Web前端开发微信分享
1736,创新事业群书旗事业部-前端开发专家-北京 (职位编号：GP626541),0.0,0.0,无,北京,本科,无,1、负责阿里文学前端架构设计2、负责搭建投放开发的开发、页面组件方案制定、性能优化相关工作3、与设计师协作实现页面及交互，与客户端，后端工程师写作完成功能开发4、协助PM完成完善产品需求，提供完善的技术实现方案5、不断优化代码，应用前沿技术，不断提高页面性能1、本科及以上学历，计算机相关专业，至少有3年以上Web 前端工作经验 ；2、精通各种前端技术（包括HTML/CSS/JavaScript等），熟悉ES6语法，具备跨终端（Mobile+PC）的前端开发能力，熟悉网络协议，熟悉常见安全问题和对策；3、熟悉前端工程化与模块化开发，了解常见的前端框架（React/Vue）工具（webpack/grunt/gulp)；4、熟悉一门后端编程语言(nodejs/java/php/python/ruby)，全栈开发经验优先;5、快速学习，不断突破技术瓶颈，乐于探索未知领域，随时准备好去面对新挑战;6、具备优秀程序员的基本素养，有工匠精神，遇到问题可以一查到底，善用工具，对工程效率有自己的见解职能类别：Web前端开发微信分享
1737,前端开发工程师（DX1cyq）(J12714),0.0,0.0,北京市朝阳区来广营高科技产业园创达三路东方国信大厦,北京,本科,"五险一金,年终奖金,定期体检,专业培训,餐饮补贴",工作职责:1、负责公司相关产品的Web前端二次开发2、负责前端复杂的业务逻辑和协助后端进行接口设计3、高效完成产品的数据交互、动态信息展现、设计、评审和实现4、开发、维护功能组件类库，对前端开发、组件化有自己的独立见解任职资格:1、计算机、数学相关专业，统招本科及以上学历；2、熟悉并掌握 Node、Gitlab、Npm、Yarn 等工具;3、能熟练使用React前端框架;4、良好的编程技巧和编程风格，能够较好的分析问题与解决问题；5、具有良好的沟通能力，有较强的独立工作能力和解决问题的能力;6、工作认真，细心，有条理；积极性高，具有良好的团队合作精神;职能类别：Web前端开发微信分享
1738,初级前端工程师,0.0,0.0,北清路,北京-昌平区,本科,无,岗位要求1、负责公司各产品的前端开发，与后端工程师协作，高质高效完成产品交互，动态数据展示。2、负责提升产品的用户体验、前端性能以及团队的开发效率。3、研究和探索创新的开发思路和前沿的前端技术，应用到团队与产品中。岗位职责1、 统招本科以上学历，1年以上相关经验Webapp、Mobile Web程序开发经验；2、 精通HTML5/CSS3/less/sass/DOM/JSON前端技术；3、 精通JavaScript编程，对面向对象编程思想有深刻理解；4、 熟练运用JavaScript/jQuery/Ajax完成服务器交互及动态效果；5、 精通Angular.js/React.js/Vue.js等前端框架实践经验，熟悉MVC、MVVM等前端开发模型；6、 熟练使用Git，svn版本管理工具；；7、 熟悉响应式、前端性能优化，能够解决各种浏览器兼容性问题，根据产品需求，分析并给出最优的页面前端结构解决方案；8、 责任心强，积极主动，热爱学习，有良好的沟通能力和团队合作能力；9、 要求适应出差性质工作；联系人：张先生 18515653617职能类别：Web前端开发关键字：Web前端微信分享
1739,前端,0.0,0.0,北京市朝阳区朝来高科技产业园紫月路18号院11号楼6层,北京,大专,"五险一金,员工旅游,专业培训,绩效奖金,年终奖金",React技术栈为主，有VUE经验或者小程序做的比较多也行职能类别：Web前端开发微信分享
